Team,No.,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,OREB%,TOV%,EFG%,FTR,Game
Albertus Magnus,0,"White, Diamond",25.0,4.0,11.0,36.4,1.0,3.0,33.3,1.0,3.0,33.3,0,0,0,3.0,1.0,0.0,0,1,10.0,0.0,0.0,40.91,27.27,ALBERTUS_WBB
Albertus Magnus,1,"Zdru, Amanda",20.0,4.0,8.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,0,2,2,2.0,0.0,0.0,2,1,10.0,0.0,20.0,62.5,0.0,ALBERTUS_WBB
Albertus Magnus,2,"Evangelista, Sarah",15.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,1,2.0,0.0,0.0,1,0,0.0,0.0,33.33,0.0,0.0,ALBERTUS_WBB
Albertus Magnus,3,"Bruno, Elizabeth",12.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0,1,1,5.0,1.0,0.0,1,1,7.0,0.0,25.0,116.67,0.0,ALBERTUS_WBB
Albertus Magnus,4,"Isabella, Fiorillo",12.0,1.0,2.0,50.0,1.0,1.0,100.0,1.0,2.0,50.0,0,0,0,0.0,0.0,0.0,2,3,4.0,0.0,40.98,75.0,100.0,ALBERTUS_WBB
Albertus Magnus,5,"Mitchell, Jaelynn",6.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0,2,2.0,0.0,0.0,100.0,0.0,ALBERTUS_WBB
Albertus Magnus,10,"Gaetano, Gabriella",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,ALBERTUS_WBB
Albertus Magnus,11,"Barrientos, Hannah",14.0,5.0,9.0,55.6,4.0,8.0,50.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,14.0,0.0,0.0,77.78,0.0,ALBERTUS_WBB
Albertus Magnus,12,"Gonzalez, Brooklyn",5.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,100.0,1,0,1,0.0,1.0,0.0,1,1,2.0,3.23,17.01,0.0,50.0,ALBERTUS_WBB
Albertus Magnus,13,"Scott, Caitlyn",28.0,6.0,15.0,40.0,4.0,5.0,80.0,0.0,0.0,0.0,1,8,9,4.0,1.0,0.0,3,1,16.0,3.23,16.67,53.33,0.0,ALBERTUS_WBB
Albertus Magnus,14,"Murray-Leach, Jakara",24.0,7.0,8.0,87.5,1.0,1.0,100.0,0.0,0.0,0.0,3,7,10,3.0,2.0,1.0,0,2,15.0,9.09,0.0,93.75,0.0,ALBERTUS_WBB
Albertus Magnus,22,"Keele, Sharaya",4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1,1,2,0.0,0.0,0.0,0,1,2.0,3.23,0.0,,inf,ALBERTUS_WBB
Albertus Magnus,24,"Williams, Jennae",3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,1,0.0,0.0,50.0,0.0,0.0,ALBERTUS_WBB
Albertus Magnus,32,"Ludlow, Willow",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,1,0.0,0.0,100.0,,,ALBERTUS_WBB
Albertus Magnus,33,"Johnson, Ava",24.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2,1.0,2.0,3.0,1,1,8.0,3.23,10.59,50.0,12.5,ALBERTUS_WBB
Albertus Magnus,34,"Carter, Jamily",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,ALBERTUS_WBB
Albertus Magnus,44,"Murphy, Ava",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,ALBERTUS_WBB
Albertus Magnus,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,2,4,6,,,,0,0,,6.25,,,,ALBERTUS_WBB
Elms,4,Mia Pacheco,5.0,1.0,1.0,,1.0,1.0,,0.0,0.0,,1,1,2,0.0,0.0,0.0,2,0,3.0,2.78,66.67,150.0,0.0,AMHERST_WBB
Elms,10,Mary Turco,33.0,2.0,6.0,,0.0,0.0,,0.0,4.0,,3,5,8,0.0,3.0,3.0,1,3,4.0,7.89,11.42,33.33,66.67,AMHERST_WBB
Elms,12,Jade Lewis,27.0,1.0,5.0,,0.0,1.0,,0.0,2.0,,0,1,1,0.0,2.0,0.0,7,2,2.0,0.0,54.35,20.0,40.0,AMHERST_WBB
Elms,13,Talia Uribe,21.0,0.0,2.0,,0.0,0.0,,0.0,0.0,,2,1,3,0.0,0.0,0.0,2,3,0.0,5.41,50.0,0.0,0.0,AMHERST_WBB
Elms,14,Jenny Gorski,19.0,0.0,5.0,,0.0,0.0,,1.0,2.0,,2,0,2,0.0,2.0,1.0,1,1,1.0,5.41,14.53,0.0,40.0,AMHERST_WBB
Elms,15,Shea Barron,8.0,2.0,7.0,,1.0,3.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,1,5.0,0.0,0.0,35.71,0.0,AMHERST_WBB
Elms,20,Kelly LeBel,16.0,0.0,2.0,,0.0,2.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,AMHERST_WBB
Elms,22,Rahmia Johnston,38.0,1.0,14.0,,0.0,4.0,,6.0,10.0,,1,2,3,3.0,1.0,0.0,3,1,8.0,2.78,14.02,7.14,71.43,AMHERST_WBB
Elms,23,Piper Graham,30.0,1.0,8.0,,1.0,4.0,,2.0,4.0,,0,2,2,0.0,2.0,0.0,4,1,5.0,0.0,29.07,18.75,50.0,AMHERST_WBB
Elms,44,Stephanie Mildner,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,0.0,0.0,,,,AMHERST_WBB
Elms,TM,Team,,0.0,0.0,,0.0,,,,0.0,,5,2,7,,,,0,0,0.0,12.5,,,,AMHERST_WBB
Amherst,2,Reagan Pahl,13.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,3,3,1.0,0.0,0.0,2,2,0.0,0.0,66.67,0.0,0.0,AMHERST_WBB
Amherst,3,Elizabeth Cain,15.0,1.0,6.0,,0.0,1.0,,1.0,1.0,,2,1,3,0.0,1.0,0.0,1,5,3.0,11.11,13.44,16.67,16.67,AMHERST_WBB
Amherst,10,Anna Tranum,24.0,5.0,9.0,,2.0,4.0,,0.0,0.0,,1,0,1,0.0,2.0,0.0,2,4,12.0,5.88,18.18,66.67,0.0,AMHERST_WBB
Amherst,11,Annie McCarthy,32.0,2.0,12.0,,2.0,8.0,,0.0,0.0,,1,4,5,2.0,2.0,0.0,2,1,6.0,5.88,14.29,25.0,0.0,AMHERST_WBB
Amherst,21,Maya Cwalina,35.0,5.0,11.0,,1.0,2.0,,2.0,2.0,,5,9,14,0.0,0.0,6.0,1,3,13.0,23.81,7.76,50.0,18.18,AMHERST_WBB
Amherst,24,Brielle Renwick,27.0,6.0,9.0,,0.0,1.0,,0.0,1.0,,6,7,13,4.0,0.0,1.0,7,5,12.0,27.27,42.58,66.67,11.11,AMHERST_WBB
Amherst,25,Kori Barach,30.0,7.0,11.0,,0.0,4.0,,2.0,3.0,,5,7,12,3.0,1.0,0.0,4,3,16.0,23.81,24.51,63.64,27.27,AMHERST_WBB
Amherst,33,Sylvia Liddle,26.0,1.0,7.0,,0.0,3.0,,2.0,2.0,,2,2,4,4.0,1.0,0.0,2,0,4.0,11.11,20.24,14.29,28.57,AMHERST_WBB
Amherst,TM,Team,,0.0,0.0,,0.0,,,,0.0,,3,2,5,,,,0,0,0.0,15.79,,,,AMHERST_WBB
Anna Maria,02,"Gonzalez,Airanna",30.0,1.0,5.0,,0.0,4.0,,0.0,0.0,,0,4,4,0.0,0.0,0.0,2,1,2.0,0.0,28.57,20.0,0.0,ANNA_MARIA_WBB
Anna Maria,03,"Bankhead,Tamyiah",10.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,ANNA_MARIA_WBB
Anna Maria,04,"O'Connor,Sarah",23.0,4.0,5.0,,1.0,1.0,,2.0,2.0,,2,0,2,1.0,3.0,0.0,1,1,11.0,9.09,14.53,90.0,40.0,ANNA_MARIA_WBB
Anna Maria,05,"Scott-Cummins,Sharayha",19.0,6.0,8.0,,2.0,3.0,,0.0,0.0,,1,0,1,3.0,2.0,0.0,1,2,14.0,4.76,11.11,87.5,0.0,ANNA_MARIA_WBB
Anna Maria,10,"Paulhus,Madison",33.0,7.0,17.0,,2.0,3.0,,3.0,4.0,,2,4,6,0.0,2.0,0.0,2,1,19.0,9.09,9.63,47.06,23.53,ANNA_MARIA_WBB
Anna Maria,11,"Franklin,Briana",3.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,ANNA_MARIA_WBB
Anna Maria,23,"Reddin,Marinique",35.0,7.0,19.0,,1.0,3.0,,2.0,2.0,,2,2,4,5.0,5.0,1.0,7,0,17.0,9.09,26.04,39.47,10.53,ANNA_MARIA_WBB
Anna Maria,30,"Salazar,Tiffany",28.0,1.0,8.0,,1.0,5.0,,0.0,0.0,,2,2,4,4.0,3.0,0.0,2,2,3.0,9.09,20.0,18.75,0.0,ANNA_MARIA_WBB
Anna Maria,33,"Baxter,Hannah",6.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,1.0,0.0,0,0,2.0,0.0,0.0,100.0,0.0,ANNA_MARIA_WBB
Anna Maria,34,"Burdett,Megan",13.0,3.0,6.0,,0.0,0.0,,0.0,0.0,,2,1,3,0.0,0.0,0.0,2,1,6.0,9.09,25.0,50.0,0.0,ANNA_MARIA_WBB
Anna Maria,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,1,0,,0.0,100.0,,,ANNA_MARIA_WBB
Elms,10,"Turco,Mary",20.0,3.0,6.0,,0.0,0.0,,2.0,3.0,,4,4,8,0.0,0.0,2.0,2,4,8.0,22.22,21.46,50.0,50.0,ANNA_MARIA_WBB
Elms,11,"Wasiewicz,Gabby",11.0,2.0,7.0,,1.0,5.0,,0.0,0.0,,0,0,0,1.0,1.0,0.0,0,0,5.0,0.0,0.0,35.71,0.0,ANNA_MARIA_WBB
Elms,12,"Lewis,Jade",37.0,5.0,12.0,,2.0,6.0,,2.0,2.0,,1,5,6,1.0,2.0,0.0,11,3,14.0,6.67,46.06,50.0,16.67,ANNA_MARIA_WBB
Elms,13,"Uribe,Talia",31.0,0.0,8.0,,0.0,1.0,,2.0,2.0,,4,0,4,3.0,3.0,0.0,2,3,2.0,22.22,18.38,0.0,25.0,ANNA_MARIA_WBB
Elms,14,"Gorski,Jenny",22.0,8.0,10.0,,0.0,0.0,,0.0,2.0,,6,3,9,0.0,3.0,0.0,5,2,16.0,30.0,31.49,80.0,20.0,ANNA_MARIA_WBB
Elms,15,"Barron,Shea",12.0,1.0,3.0,,1.0,2.0,,0.0,0.0,,0,1,1,1.0,2.0,0.0,1,0,3.0,0.0,25.0,50.0,0.0,ANNA_MARIA_WBB
Elms,22,"Johnston,Rahmia",37.0,1.0,13.0,,0.0,6.0,,3.0,4.0,,2,5,7,5.0,1.0,0.0,4,3,5.0,12.5,21.32,7.69,30.77,ANNA_MARIA_WBB
Elms,23,"Graham,Piper",28.0,1.0,6.0,,0.0,2.0,,0.0,0.0,,1,2,3,2.0,1.0,1.0,3,0,2.0,6.67,33.33,16.67,0.0,ANNA_MARIA_WBB
Elms,24,"Andrade,Sophia",2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,ANNA_MARIA_WBB
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,0,0,,0.0,,,,ANNA_MARIA_WBB
Colby-Sawyer,00,"Raymond,Delaney",8.0,1.0,2.0,,1.0,2.0,,2.0,2.0,,0,0,0,0.0,0.0,0.0,1,2,5.0,0.0,25.77,75.0,100.0,COLBY_SAWYER_WBB
Colby-Sawyer,01,"Durry,Tanner",8.0,2.0,3.0,,2.0,3.0,,2.0,2.0,,1,0,1,0.0,0.0,0.0,0,2,8.0,3.33,0.0,100.0,66.67,COLBY_SAWYER_WBB
Colby-Sawyer,02,"Daigle,Larissa",2.0,0.0,1.0,,0.0,1.0,,1.0,2.0,,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,200.0,COLBY_SAWYER_WBB
Colby-Sawyer,03,"Chick,Catherine",21.0,5.0,8.0,,0.0,1.0,,1.0,4.0,,1,0,1,0.0,2.0,0.0,0,2,11.0,3.33,0.0,62.5,50.0,COLBY_SAWYER_WBB
Colby-Sawyer,04,"Holt,Marissa",22.0,3.0,6.0,,1.0,3.0,,1.0,2.0,,1,2,3,0.0,0.0,0.0,2,5,8.0,3.33,22.52,58.33,33.33,COLBY_SAWYER_WBB
Colby-Sawyer,05,"Greenan,Emma",9.0,0.0,2.0,,0.0,1.0,,0.0,0.0,,0,2,2,0.0,1.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,COLBY_SAWYER_WBB
Colby-Sawyer,11,"Grillone,Makenna",31.0,3.0,11.0,,1.0,6.0,,8.0,11.0,,1,4,5,1.0,2.0,0.0,4,3,15.0,3.33,20.16,31.82,100.0,COLBY_SAWYER_WBB
Colby-Sawyer,14,"Denis,Molly",5.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,1.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,COLBY_SAWYER_WBB
Colby-Sawyer,21,"Mitchell,Elyza",33.0,1.0,3.0,,0.0,1.0,,0.0,0.0,,0,6,6,2.0,4.0,0.0,3,3,2.0,0.0,50.0,33.33,0.0,COLBY_SAWYER_WBB
Colby-Sawyer,24,"Wilkins,Hayden",33.0,2.0,13.0,,0.0,4.0,,5.0,5.0,,1,3,4,3.0,4.0,0.0,3,1,9.0,3.33,16.48,15.38,38.46,COLBY_SAWYER_WBB
Colby-Sawyer,25,"Felker,Emma",4.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,1,0,0.0,0.0,50.0,0.0,0.0,COLBY_SAWYER_WBB
Colby-Sawyer,30,"MacDonald,Lauren",24.0,2.0,7.0,,0.0,3.0,,0.0,4.0,,1,2,3,3.0,3.0,0.0,5,4,4.0,3.33,36.34,28.57,57.14,COLBY_SAWYER_WBB
Colby-Sawyer,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,1,0,1,,,,0,0,,3.33,,,,COLBY_SAWYER_WBB
Elms,10,"Turco,Mary",27.0,5.0,8.0,,0.0,0.0,,4.0,4.0,,1,5,6,1.0,0.0,0.0,4,4,14.0,4.76,29.07,62.5,50.0,COLBY_SAWYER_WBB
Elms,11,"Wasiewicz,Gabby",9.0,3.0,8.0,,2.0,6.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,4,8.0,0.0,11.11,50.0,0.0,COLBY_SAWYER_WBB
Elms,12,"Lewis,Jade",32.0,4.0,7.0,,0.0,1.0,,6.0,7.0,,1,4,5,4.0,2.0,0.0,9,3,14.0,4.76,47.17,57.14,100.0,COLBY_SAWYER_WBB
Elms,13,"Uribe,Talia",16.0,2.0,3.0,,0.0,0.0,,6.0,9.0,,0,4,4,1.0,2.0,0.0,0,5,10.0,0.0,0.0,66.67,300.0,COLBY_SAWYER_WBB
Elms,14,"Gorski,Jenny",17.0,2.0,4.0,,0.0,0.0,,1.0,4.0,,2,4,6,2.0,3.0,0.0,3,5,5.0,9.09,34.25,50.0,100.0,COLBY_SAWYER_WBB
Elms,15,"Barron,Shea",20.0,1.0,4.0,,1.0,3.0,,0.0,0.0,,1,1,2,0.0,1.0,1.0,1,1,3.0,4.76,20.0,37.5,0.0,COLBY_SAWYER_WBB
Elms,20,"LeBel,Kelly",2.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,COLBY_SAWYER_WBB
Elms,22,"Johnston,Rahmia",39.0,3.0,8.0,,0.0,3.0,,5.0,6.0,,3,9,12,2.0,0.0,0.0,5,4,11.0,13.04,31.97,37.5,75.0,COLBY_SAWYER_WBB
Elms,23,"Graham,Piper",32.0,1.0,6.0,,1.0,4.0,,3.0,4.0,,0,0,0,1.0,0.0,0.0,3,0,6.0,0.0,27.88,25.0,66.67,COLBY_SAWYER_WBB
Elms,24,"Andrade,Sophia",6.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,2,2,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,COLBY_SAWYER_WBB
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,0,0,,0.0,,,,COLBY_SAWYER_WBB
Elms,1,Heaven Smith,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,,,,Dean
Elms,2,Phonia Guerrier,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,Dean
Elms,4,Mia Pacheco,3.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,2,0,0.0,0.0,66.67,0.0,0.0,Dean
Elms,10,Mary Turco,20.0,3.0,6.0,,0.0,0.0,,0.0,2.0,,4,4,8,3.0,1.0,1.0,4,5,6.0,14.81,36.76,50.0,33.33,Dean
Elms,11,Gabby Wasiewicz,8.0,3.0,5.0,,2.0,3.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,3,0,8.0,0.0,37.5,80.0,0.0,Dean
Elms,12,Jade Lewis,35.0,6.0,13.0,,0.0,4.0,,3.0,3.0,,3,5,8,6.0,2.0,0.0,6,3,15.0,11.54,29.53,46.15,23.08,Dean
Elms,13,Talia Uribe,24.0,4.0,9.0,,1.0,1.0,,1.0,2.0,,3,3,6,1.0,1.0,0.0,3,2,10.0,11.54,23.29,50.0,22.22,Dean
Elms,14,Jenny Gorski,14.0,2.0,2.0,,0.0,0.0,,0.0,0.0,,0,5,5,0.0,1.0,0.0,3,2,4.0,0.0,60.0,100.0,0.0,Dean
Elms,15,Shea Barron,15.0,0.0,4.0,,0.0,2.0,,0.0,0.0,,0,3,3,2.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,Dean
Elms,20,Kelly LeBel,7.0,0.0,2.0,,0.0,1.0,,0.0,0.0,,0,1,1,0.0,1.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,Dean
Elms,22,Rahmia Johnston,38.0,2.0,8.0,,1.0,5.0,,5.0,6.0,,0,10,10,5.0,3.0,0.0,2,3,10.0,0.0,15.82,31.25,75.0,Dean
Elms,23,Piper Graham,24.0,7.0,13.0,,6.0,10.0,,0.0,0.0,,0,1,1,0.0,2.0,0.0,1,1,20.0,0.0,7.14,76.92,0.0,Dean
Elms,24,Sophia Andrade,7.0,0.0,2.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,1,0.0,0.0,33.33,0.0,0.0,Dean
Elms,32,Ta'Niyah Scott,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1,1,2,0.0,0.0,0.0,0,0,0.0,4.17,,,,Dean
Elms,44,Stephanie Mildner,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Dean
Elms,TM,Team,,0.0,0.0,,0.0,,,,0.0,,1,2,3,,,,0,0,0.0,4.17,,,,Dean
Dean College,0,Azaria Landry,23.0,2.0,9.0,,0.0,2.0,,0.0,0.0,,1,1,2,0.0,2.0,0.0,2,5,4.0,2.63,18.18,22.22,0.0,Dean
Dean College,1,Abi Boutin,38.0,5.0,11.0,,0.0,3.0,,5.0,12.0,,3,1,4,5.0,4.0,0.0,4,2,15.0,7.5,19.72,45.45,109.09,Dean
Dean College,5,Maranda Cournoyer,27.0,1.0,7.0,,0.0,1.0,,0.0,2.0,,0,2,2,1.0,1.0,0.0,3,0,2.0,0.0,27.57,14.29,28.57,Dean
Dean College,10,Kendrah Doane,34.0,3.0,6.0,,0.0,2.0,,1.0,2.0,,1,6,7,3.0,2.0,0.0,3,4,7.0,2.63,30.36,50.0,33.33,Dean
Dean College,13,Tori Viau,32.0,6.0,15.0,,2.0,8.0,,3.0,6.0,,0,0,0,1.0,2.0,0.0,1,1,17.0,0.0,5.36,46.67,40.0,Dean
Dean College,15,Alexandria Paquet,33.0,2.0,7.0,,1.0,4.0,,4.0,6.0,,0,7,7,3.0,1.0,2.0,4,2,9.0,0.0,29.33,35.71,85.71,Dean
Dean College,20,Olivia Cooper,13.0,0.0,2.0,,0.0,0.0,,0.0,2.0,,1,1,2,0.0,0.0,0.0,2,0,0.0,2.63,40.98,0.0,100.0,Dean
Dean College,TM,Team,,0.0,0.0,,0.0,,,,0.0,,2,5,7,,,,0,0,0.0,5.13,,,,Dean
Elms,10,"Turco,Mary",25.0,1.0,4.0,,0.0,0.0,,4.0,7.0,,3,7,10,1.0,0.0,0.0,5,4,6.0,9.68,41.39,25.0,175.0,Emerson
Elms,12,"Lewis,Jade",26.0,4.0,9.0,,1.0,5.0,,2.0,2.0,,0,0,0,6.0,2.0,0.0,3,4,11.0,0.0,23.29,50.0,22.22,Emerson
Elms,13,"Uribe,Talia",29.0,4.0,13.0,,1.0,1.0,,3.0,6.0,,2,3,5,0.0,3.0,0.0,1,3,12.0,6.67,6.01,34.62,46.15,Emerson
Elms,14,"Gorski,Jenny",13.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,2,2,4,1.0,0.0,0.0,3,0,2.0,6.67,50.0,33.33,0.0,Emerson
Elms,15,"Barron,Shea",4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,1,1,0.0,0.0,100.0,,,Emerson
Elms,20,"LeBel,Kelly",14.0,0.0,4.0,,0.0,3.0,,0.0,0.0,,0,1,1,0.0,1.0,0.0,1,0,0.0,0.0,20.0,0.0,0.0,Emerson
Elms,22,"Johnston,Rahmia",40.0,9.0,13.0,,6.0,9.0,,4.0,5.0,,0,4,4,3.0,3.0,0.0,4,3,28.0,0.0,20.83,92.31,38.46,Emerson
Elms,23,"Graham,Piper",34.0,4.0,9.0,,3.0,4.0,,0.0,0.0,,0,2,2,1.0,1.0,0.0,2,3,11.0,0.0,18.18,61.11,0.0,Emerson
Elms,24,"Andrade,Sophia",4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,1,1,1.0,0.0,0.0,0,0,0.0,0.0,,,,Emerson
Elms,32,"Scott,Ta'Niyah",4.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,2,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Emerson
Elms,34,"Koch,Autumn",7.0,0.0,2.0,,0.0,2.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,Emerson
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,3,0,3,,,,0,0,,9.68,,,,Emerson
Emerson,00,"Arnold,Elise",24.0,4.0,8.0,,2.0,2.0,,0.0,0.0,,3,5,8,0.0,1.0,0.0,4,2,10.0,11.11,33.33,62.5,0.0,Emerson
Emerson,02,"Hicks,Lena",5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,,,,Emerson
Emerson,05,"Levison,Charlotte",23.0,7.0,13.0,,1.0,4.0,,7.0,8.0,,2,6,8,3.0,2.0,2.0,6,3,22.0,7.69,26.64,57.69,61.54,Emerson
Emerson,11,"Dodd,Kendra",33.0,4.0,12.0,,4.0,10.0,,0.0,0.0,,0,1,1,2.0,1.0,0.0,2,2,12.0,0.0,14.29,50.0,0.0,Emerson
